,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
321,0.17103843688964843,0.005139428294500232,0.002800655364990234,0.000748379269050413,0.001,absolute_error,6,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 2}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
357,0.21035361289978027,0.030465536967849857,0.0023902416229248046,0.0004784985590647939,0.001,absolute_error,9,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 2}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
356,0.22985172271728516,0.013850409861037055,0.0024010181427001954,0.0008001805133227367,0.001,absolute_error,9,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 1}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
308,0.19124307632446289,0.023807477112753335,0.003000783920288086,0.0006324852511747566,0.001,absolute_error,5,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
309,0.17103872299194336,0.01233104790403333,0.0026007175445556642,0.0004898237705745946,0.001,absolute_error,5,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
333,0.1994450569152832,0.037390719936796456,0.0030011653900146483,0.0006325608119752213,0.001,absolute_error,7,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 2}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
344,0.20484614372253418,0.0036558965077200544,0.0026007175445556642,0.0004902135159879725,0.001,absolute_error,8,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 1}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
320,0.2068467140197754,0.021623275790423595,0.0028009414672851562,0.0007483919626029868,0.001,absolute_error,6,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 1}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
345,0.20184545516967772,0.019388849091896074,0.0034009456634521485,0.0010197767559050766,0.001,absolute_error,8,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 2}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
332,0.22625112533569336,0.028059323679749386,0.0036015033721923826,0.0017446038272507214,0.001,absolute_error,7,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 1}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7904753008279323,0.6335588807560535,0.6771892938170543,0.06269808091606821,1,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0030565953958012924,-0.004335711039355758,-0.0043215588942397765,0.0008523620822030203,1
347,0.16563715934753417,0.010034512963113085,0.003000783920288086,0.0006324097352765382,0.001,absolute_error,8,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 4}",0.6882366062961618,0.6227919704757308,0.6645812340358928,0.7640784032167436,0.637799076623804,0.6754974581296666,0.049652935611087294,11,-0.004563729145073055,-0.003830920658775586,-0.005681726333978539,-0.0034416795220194476,-0.004285541276555209,-0.004360719387280367,0.0007638383376055654,11
359,0.17999482154846191,0.016119497718400846,0.0024007320404052734,0.0008003235005332357,0.001,absolute_error,9,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 4}",0.6882366062961618,0.6227919704757308,0.6645812340358928,0.7640784032167436,0.637799076623804,0.6754974581296666,0.049652935611087294,11,-0.004563729145073055,-0.003830920658775586,-0.005681726333978539,-0.0034416795220194476,-0.004285541276555209,-0.004360719387280367,0.0007638383376055654,11
311,0.1472332000732422,0.008402133030428681,0.0028007030487060547,0.00040018593657736385,0.001,absolute_error,5,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4}",0.6882366062961618,0.6227919704757308,0.6645812340358928,0.7640784032167436,0.637799076623804,0.6754974581296666,0.049652935611087294,11,-0.004563729145073055,-0.003830920658775586,-0.005681726333978539,-0.0034416795220194476,-0.004285541276555209,-0.004360719387280367,0.0007638383376055654,11
323,0.1696380615234375,0.029097092508792406,0.002600860595703125,0.000800228133103288,0.001,absolute_error,6,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 4}",0.6882366062961618,0.6227919704757308,0.6645812340358928,0.7640784032167436,0.637799076623804,0.6754974581296666,0.049652935611087294,11,-0.004563729145073055,-0.003830920658775586,-0.005681726333978539,-0.0034416795220194476,-0.004285541276555209,-0.004360719387280367,0.0007638383376055654,11
335,0.15743584632873536,0.002728375710506285,0.0028005123138427736,0.0007483417917360345,0.001,absolute_error,7,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 4}",0.6882366062961618,0.6227919704757308,0.6645812340358928,0.7640784032167436,0.637799076623804,0.6754974581296666,0.049652935611087294,11,-0.004563729145073055,-0.003830920658775586,-0.005681726333978539,-0.0034416795220194476,-0.004285541276555209,-0.004360719387280367,0.0007638383376055654,11
322,0.16923766136169432,0.018383113405734272,0.002400779724121094,0.0004899597886342959,0.001,absolute_error,6,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 3}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7640784032167436,0.6335588807560535,0.6719099142948165,0.05335144882736091,16,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0034416795220194476,-0.004335711039355758,-0.004398575719483407,0.0007452519971541723,16
334,0.19804487228393555,0.028198450383126947,0.0038006782531738283,0.0017208669966854722,0.001,absolute_error,7,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 3}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7640784032167436,0.6335588807560535,0.6719099142948165,0.05335144882736091,16,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0034416795220194476,-0.004335711039355758,-0.004398575719483407,0.0007452519971541723,16
310,0.1624366283416748,0.01505787577977213,0.003000640869140625,4.672030911985737e-07,0.001,absolute_error,5,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 3}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7640784032167436,0.6335588807560535,0.6719099142948165,0.05335144882736091,16,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0034416795220194476,-0.004335711039355758,-0.004398575719483407,0.0007452519971541723,16
358,0.19464411735534667,0.014025924437231786,0.003400754928588867,0.000489628932452029,0.001,absolute_error,9,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 3}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7640784032167436,0.6335588807560535,0.6719099142948165,0.05335144882736091,16,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0034416795220194476,-0.004335711039355758,-0.004398575719483407,0.0007452519971541723,16
346,0.192443323135376,0.025363703814239903,0.003401327133178711,0.002333270769631141,0.001,absolute_error,8,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 3}",0.6882366062961618,0.6090944471692311,0.6645812340358928,0.7640784032167436,0.6335588807560535,0.6719099142948165,0.05335144882736091,16,-0.004563729145073055,-0.003970032556990239,-0.005681726333978539,-0.0034416795220194476,-0.004335711039355758,-0.004398575719483407,0.0007452519971541723,16
327,0.014802503585815429,0.0011667608507748288,0.002200603485107422,0.00040018562408369803,0.001,absolute_error,7,sqrt,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 4}",0.4705902264230689,0.5260043072578928,0.5224097255165467,0.6057490443742142,0.7200963440191608,0.5689699295181766,0.08704522930463818,21,-0.007749732207671379,-0.004813895117202308,-0.008089998278972407,-0.0057514252998230155,-0.0033118045641167743,-0.005943371093557177,0.001794917842995252,21
339,0.017603683471679687,0.0013568810626197782,0.003000831604003906,5.56082906231432e-07,0.001,absolute_error,8,sqrt,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 4}",0.5298018482111153,0.555754107427727,0.35752302670110725,0.654530780746365,0.6985320580504771,0.5592283642273583,0.11836477786813973,22,-0.006882966546473024,-0.0045117564691761775,-0.010883047427816752,-0.005039785901778309,-0.003566952002054828,-0.006176901669459818,0.0025893595186060048,24
337,0.017003965377807618,0.0008950554486809016,0.002800750732421875,0.0007484049111415858,0.001,absolute_error,8,sqrt,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2}",0.49282184407745944,0.4153769338299428,0.586783997212928,0.6246659538212906,0.6537573541552724,0.5546812166193786,0.08829133385202496,23,-0.007424296048454289,-0.005937425522495412,-0.006999549467389938,-0.005475460993241481,-0.004096723820138073,-0.005986691170343838,0.0011771448252737573,22
351,0.01740412712097168,0.0010203287416020272,0.003000211715698242,2.3360154559928687e-07,0.001,absolute_error,9,sqrt,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 4}",0.4840294464676369,0.4244081732740449,0.4982879699478959,0.6773591751165835,0.6802358433583287,0.552864121632898,0.10577360100122332,24,-0.00755300301674299,-0.005845704352603048,-0.008498601576531681,-0.004706759936814422,-0.0037834318015457858,-0.006077500136847586,0.0017455227548465188,23
341,0.013202714920043945,0.0009800949205177466,0.002601003646850586,0.000490446908590996,0.001,absolute_error,8,log2,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 2}",0.4889520879073861,0.49453105537352327,0.5591687770374689,0.5891129546932968,0.5676123998515124,0.5398754549726374,0.040534443759645856,25,-0.007480943234667776,-0.005133537122158413,-0.007467329268673659,-0.005994116473339842,-0.005115986151096527,-0.006238382449987244,0.0010577703062878674,25
324,0.02120485305786133,0.004446479006214383,0.0038010597229003905,0.002135944195068764,0.001,absolute_error,7,sqrt,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1}",0.5667123455324037,0.4181617360072236,0.5268306897383811,0.5490809543057715,0.6061510387564315,0.5333873528680423,0.06320020705437958,26,-0.006342654515663133,-0.005909143101771221,-0.008015110671630063,-0.006578112673084955,-0.004659999108794741,-0.006301004014188823,0.0010828792804741302,26
336,0.018604469299316407,0.0016252710328171001,0.0022005081176757813,0.00040023336460514366,0.001,absolute_error,8,sqrt,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1}",0.4999516657854731,0.4560537489811698,0.6092145191666358,0.5095899396601573,0.5851670224012795,0.531995379198943,0.056720285099019885,27,-0.007319926594614732,-0.005524312228771092,-0.006619594318181312,-0.007154216846093105,-0.004908280828785031,-0.006305266163289055,0.0009392030999041526,27
314,0.016603422164916993,0.002417574589047568,0.0030007362365722656,0.0006321835578621561,0.001,absolute_error,6,sqrt,3,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 3}",0.48709305829471405,0.5136040796544412,0.4547305164624105,0.6080115852111256,0.5648874798139687,0.525665343887332,0.054743628778774825,28,-0.007508156524605737,-0.004939831694319964,-0.009236430093067367,-0.005718418824060285,-0.005148227254148814,-0.006510212878040433,0.0016356155753121408,32
315,0.017203807830810547,0.0011664657868070318,0.003400850296020508,0.0004898431039088715,0.001,absolute_error,6,sqrt,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4}",0.47591375190640095,0.5617063399003176,0.35517750484588795,0.6411758866234735,0.593268797035408,0.5254484560622976,0.10075014115956886,29,-0.0076718041093331215,-0.004451305660708923,-0.010922778697036041,-0.005234610225825761,-0.00481242107976986,-0.006618583954534742,0.002429406013439231,37
338,0.018004083633422853,0.0022808757279068332,0.0024004459381103517,0.0004897458724833057,0.001,absolute_error,8,sqrt,3,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 3}",0.41053507577286474,0.4946895711186713,0.47671770746813147,0.5901343135675474,0.6441428977306309,0.5232439131315691,0.08339569584522528,30,-0.008628845813916151,-0.005131927237969058,-0.008863984616475312,-0.005979216650813759,-0.004210481536367436,-0.006562891171108344,0.0018700462263622458,34
303,0.01360316276550293,0.0018549698064992152,0.0026004791259765627,0.0008002758097152832,0.001,absolute_error,5,sqrt,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4}",0.5251093771583286,0.36274746737298946,0.4604737330685229,0.5703260962643272,0.6973718660285495,0.5232057079785436,0.11157056351277435,31,-0.006951656993582918,-0.00647192981330958,-0.009139144585087819,-0.0062681835652028456,-0.00358067932983841,-0.006482318857404315,0.0017745126112197053,31
313,0.016403818130493165,0.0026537545202163014,0.002200603485107422,0.0004001856809007463,0.001,absolute_error,6,sqrt,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2}",0.4858131911548127,0.37177412144470545,0.5503731430365668,0.6513558165771756,0.5547946045666134,0.5228221753559749,0.09218174274478681,32,-0.007526891780527854,-0.006380255212409461,-0.007616320292426667,-0.005086103022861054,-0.005267645595406709,-0.006375443180726349,0.0010728696633514829,28
326,0.015403461456298829,0.0017438872838631263,0.0026006221771240233,0.0008002281331032879,0.001,absolute_error,7,sqrt,3,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3}",0.5006361863271853,0.5356329368011812,0.42690079431465244,0.5436829680989701,0.6070576132869385,0.5227820997657856,0.05897121112184981,33,-0.007309906283026832,-0.004716106859938536,-0.009707843386654952,-0.006656859760428382,-0.004649272569131211,-0.006607997771835983,0.0018718953779501008,36
325,0.01580348014831543,0.0019394330951548586,0.0024003982543945312,0.0004897846281002358,0.001,absolute_error,7,sqrt,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 2}",0.5384351213868548,0.35004139713494486,0.47403127801922795,0.6538236766396073,0.5890853083218777,0.5210833563005026,0.10393708841394105,34,-0.0067565889113651405,-0.006600972524908716,-0.008909490588391755,-0.005050101302137351,-0.004861919886660574,-0.006435814642692708,0.0014592184282751516,30
343,0.01020221710205078,0.00039980443875062396,0.00200037956237793,5.519789172549355e-07,0.001,absolute_error,8,log2,4,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4}",0.5289785793916955,0.3610504606226841,0.6800751738232752,0.4770341307263476,0.5340172728689294,0.5162311234865864,0.10289913502159428,35,-0.006895017916137629,-0.006489164595469508,-0.005419271353399222,-0.007629148613502298,-0.005513481833970412,-0.006389216862495814,0.0008379691083982502,29
340,0.01540379524230957,0.0007996919165498414,0.0038006782531738283,0.0007485325464669656,0.001,absolute_error,8,log2,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 1}",0.4240969489379939,0.3370548513334566,0.4978584588149353,0.647663740289642,0.6707724709303209,0.5154892940612698,0.12812900273124933,36,-0.008430321172872887,-0.006732863743289729,-0.008505877152505687,-0.005139963896667413,-0.0038954019002898988,-0.006540885573125123,0.00181268749746101,33
251,0.009602022171020509,0.0008005262073585668,0.0024005413055419923,0.0004901545184344739,0.001,squared_error,5,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4}",0.4583171674755395,0.5096590683558626,0.49861516763741,0.595312205603442,0.48908110558152373,0.5101969429307556,0.04586158404609925,37,-0.00792939062154933,-0.004979897186302964,-0.008493059108674865,-0.005903680348795855,-0.0060451640779727285,-0.006670238268659148,0.001322401015248626,38
298,0.013803195953369141,0.0007488890749037943,0.0020001888275146484,3.2340669551493016e-07,0.001,squared_error,9,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 3}",0.45831716747553963,0.5096590683558627,0.49861516763740976,0.595312205603442,0.48908110558152373,0.5101969429307556,0.04586158404609924,37,-0.00792939062154933,-0.004979897186302963,-0.008493059108674868,-0.005903680348795855,-0.006045164077972728,-0.006670238268659148,0.0013224010152486274,38
297,0.014603233337402344,0.0013569301532798562,0.0026003837585449217,0.0004897457099892367,0.001,squared_error,9,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 2}",0.45831716747553963,0.5096590683558626,0.49861516763741,0.595312205603442,0.4890811055815234,0.5101969429307556,0.04586158404609925,37,-0.00792939062154933,-0.004979897186302964,-0.008493059108674863,-0.005903680348795855,-0.006045164077972732,-0.006670238268659148,0.0013224010152486252,38
296,0.014403438568115235,0.0004899021946596268,0.0024003028869628907,0.0004899602991066213,0.001,squared_error,9,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 1}",0.45831716747553963,0.5096590683558626,0.49861516763741,0.595312205603442,0.4890811055815234,0.5101969429307556,0.04586158404609925,37,-0.00792939062154933,-0.004979897186302964,-0.008493059108674865,-0.005903680348795855,-0.006045164077972732,-0.00667023826865915,0.0013224010152486257,47
287,0.013002490997314453,0.0012651210578173337,0.0032009601593017576,0.0004005670937730611,0.001,squared_error,8,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 4}",0.45831716747553986,0.5096590683558628,0.4986151676374099,0.5953122056034419,0.4890811055815236,0.5101969429307556,0.04586158404609915,37,-0.007929390621549327,-0.004979897186302962,-0.008493059108674867,-0.0059036803487958565,-0.00604516407797273,-0.006670238268659148,0.0013224010152486259,38
286,0.012602758407592774,0.0004902323237633037,0.0030007362365722656,0.0006325605172265524,0.001,squared_error,8,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 3}",0.4583171674755395,0.5096590683558628,0.49861516763741,0.5953122056034419,0.4890811055815235,0.5101969429307556,0.045861584046099226,37,-0.00792939062154933,-0.004979897186302962,-0.008493059108674863,-0.0059036803487958565,-0.006045164077972731,-0.006670238268659148,0.0013224010152486255,38
248,0.010001945495605468,0.0006327873504103748,0.0024004459381103517,0.0004903296905844956,0.001,squared_error,5,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1}",0.45831716747553963,0.5096590683558628,0.49861516763741,0.5953122056034419,0.48908110558152373,0.5101969429307556,0.04586158404609918,37,-0.00792939062154933,-0.004979897186302961,-0.008493059108674863,-0.0059036803487958565,-0.0060451640779727285,-0.006670238268659148,0.0013224010152486259,38
284,0.013602685928344727,0.0012004615237692848,0.0028005599975585937,0.00040011418730945476,0.001,squared_error,8,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 1}",0.45831716747553963,0.5096590683558628,0.4986151676374099,0.5953122056034419,0.4890811055815236,0.5101969429307556,0.0458615840460992,37,-0.00792939062154933,-0.004979897186302962,-0.008493059108674867,-0.0059036803487958565,-0.00604516407797273,-0.00667023826865915,0.0013224010152486265,47
274,0.011402416229248046,0.0004897457564161191,0.0022005558013916014,0.0003999710367245498,0.001,squared_error,7,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 3}",0.4583171674755395,0.5096590683558627,0.4986151676374099,0.595312205603442,0.4890811055815236,0.5101969429307556,0.04586158404609927,37,-0.007929390621549333,-0.004979897186302963,-0.008493059108674867,-0.005903680348795855,-0.00604516407797273,-0.00667023826865915,0.0013224010152486268,47
273,0.011402702331542969,0.0004901937148647265,0.0024004459381103517,0.0004901352623298957,0.001,squared_error,7,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 2}",0.45831716747553986,0.5096590683558626,0.4986151676374099,0.5953122056034419,0.48908110558152373,0.5101969429307556,0.04586158404609914,37,-0.007929390621549327,-0.004979897186302964,-0.008493059108674867,-0.0059036803487958565,-0.0060451640779727285,-0.006670238268659148,0.0013224010152486257,38
249,0.009601783752441407,0.0004896483663515566,0.0022006511688232424,0.00039992339565285114,0.001,squared_error,5,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2}",0.45831716747553963,0.5096590683558626,0.49861516763740976,0.5953122056034419,0.48908110558152373,0.5101969429307556,0.0458615840460992,37,-0.00792939062154933,-0.004979897186302964,-0.008493059108674868,-0.005903680348795857,-0.0060451640779727285,-0.00667023826865915,0.0013224010152486268,47
272,0.012203168869018555,0.0014699443027696585,0.002400493621826172,0.0004905828187673767,0.001,squared_error,7,1.0,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 1}",0.4583171674755395,0.5096590683558628,0.4986151676374099,0.5953122056034419,0.48908110558152373,0.5101969429307556,0.04586158404609921,37,-0.007929390621549333,-0.004979897186302962,-0.008493059108674867,-0.0059036803487958565,-0.0060451640779727285,-0.00667023826865915,0.001322401015248627,47
263,0.010002374649047852,5.43678009557313e-07,0.0020005226135253905,4.6231077741778654e-07,0.001,squared_error,6,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 4}",0.4583171674755393,0.5096590683558628,0.49861516763741,0.595312205603442,0.4890811055815235,0.5101969429307556,0.045861584046099316,37,-0.007929390621549336,-0.004979897186302962,-0.008493059108674863,-0.005903680348795855,-0.006045164077972731,-0.00667023826865915,0.0013224010152486268,47
299,0.01400294303894043,0.0016732557885193462,0.002400827407836914,0.0004900182064194829,0.001,squared_error,9,1.0,4,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 4}",0.45831716747553963,0.5096590683558626,0.49861516763741,0.5953122056034419,0.4890811055815236,0.5101969429307556,0.0458615840460992,37,-0.00792939062154933,-0.004979897186302964,-0.008493059108674863,-0.0059036803487958565,-0.00604516407797273,-0.006670238268659148,0.0013224010152486252,38
250,0.009602212905883789,0.0008001446950382532,0.0026003837585449217,0.0007998108983763003,0.001,squared_error,5,1.0,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 3}",0.4583171674755395,0.5096590683558628,0.49861516763740976,0.5953122056034419,0.4890811055815235,0.5101969429307556,0.04586158404609924,37,-0.00792939062154933,-0.004979897186302962,-0.008493059108674868,-0.005903680348795857,-0.006045164077972731,-0.006670238268659151,0.0013224010152486268,56
285,0.013602828979492188,0.0008001810674208511,0.0024003505706787108,0.0004899211257710383,0.001,squared_error,8,1.0,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 2}",0.4583171674755395,0.5096590683558628,0.49861516763741,0.595312205603442,0.48908110558152373,0.5101969429307556,0.04586158404609925,37,-0.00792939062154933,-0.004979897186302962,-0.008493059108674865,-0.005903680348795855,-0.0060451640779727285,-0.006670238268659148,0.0013224010152486265,38
